Vernier Format 2
Ge_Fehler_MaxAbs.cmbl 06.10.2014 13:00:58 ,
Latest
Time	Potential	Pyro	Sample	Wellenlänge	Energie
t	Pot	Pot	Pot	Lambda	E
s	°	V	V	nm	eV

98	29,952783282	0,0695971	0,810745	1650,37896857	0,750736663275
98,5	29,88758026	0,00854701	0,833944	1647,11866076	0,752222671942
99	29,88758026	0,0830281	0,837607	1647,11866076	0,752222671942
99,5	29,88758026	0,014652	0,820513	1647,11866076	0,752222671942
100	29,88758026	0,03663	0,840049	1647,11866076	0,752222671942
Vernier Format 2
Ge_Fehler_MaxAbs.cmbl 06.10.2014 13:00:58 ,
Latest 3
Time	Winkel	Pyro	Sample	Wellenlänge	Energie
t	Pot	Pot	Pot	Lambda	E
s	°	V	V	nm	eV

 	 	 	 	 	 
Vernier Format 2
Ge_Fehler_MaxAbs.cmbl 06.10.2014 13:00:58 ,
Latest 4
Time	Winkel	Pyro	Sample	Wellenlänge	Energie
t	Pot	Pot	Pot	Lambda	E
s	°	V	V	nm	eV

 	 	 	 	 	 
